sentence,tokens,bio_tags
{route_length: 20.0 km} easy path please,"20.0, km, easy, path, please","B-route_length, I-route_length, O, O, O"
need {route_length: 15-20 km} track,"need, 15-20, km, track","O, B-route_length, I-route_length, O"
plan me something {difficulty: very hard} around {route_length: short},"plan, me, something, very, hard, around, short","O, O, O, B-difficulty, I-difficulty, O, B-route_length"
help plan my first 5k route,"help, plan, my, first, 5k, route","O, O, O, O, O, O"
Plan a running route for me.,"Plan, a, running, route, for, me.","O, O, O, O, O, O"
Looking for a nice morning running path that starts from my apartment on {start_location: hayael street} {loca_start_num: 76} and heads towards the sea - something around {route_length: 19.5 kilometers} would be perfect,"Looking, for, a, nice, morning, running, path, that, starts, from, my, apartment, on, hayael, street, 76, and, heads, towards, the, sea, -, something, around, 19.5, kilometers, would, be, perfect","O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O"
need route for tomorrow morning,"need, route, for, tomorrow, morning","O, O, O, O, O"
good running route for tourists?,"good, running, route, for, tourists?","O, O, O, O, O"
Bout to head out from {start_location: herzl street} {loca_start_num: 83},"Bout, to, head, out, from, herzl, street, 83","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
want {difficulty: flat and easy} run {route_length: 15.0 kilometers} starting point {start_location: rashi} {loca_start_num: 92} endpoint {end_location: amos schocken street} {loca_end_num: 61},"want, flat, and, easy, run, 15.0, kilometers, starting, point, rashi, 92, endpoint, amos, schocken, street, 61","O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
need route for tomorrow's training,"need, route, for, tomorrow's, training","O, O, O, O, O"
{route_length: 15 km} to {end_location: tzipori street},"15, km, to, tzipori, street","B-route_length, I-route_length, O, B-end_location, I-end_location"
beginner runner need help with route,"beginner, runner, need, help, with, route","O, O, O, O, O, O"
wheres good for evening jog?,"wheres, good, for, evening, jog?","O, O, O, O, O"
"Midnight runner here, safe {route_length: 11.0 kilometers} route from {start_location: shazar street} {loca_start_num: 45}?","Midnight, runner, here,, safe, 11.0, kilometers, route, from, shazar, street, 45, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
where do people usually run in morning?,"where, do, people, usually, run, in, morning?","O, O, O, O, O, O, O"
to {end_location: pesach street} {loca_end_num: 81} please,"to, pesach, street, 81, please","O, B-end_location, I-end_location, B-loca_end_num, O"
I want a {difficulty: extreme difficulty} route that goes from {start_location: yitzhak kariv} {loca_start_num: 24} to {end_location: my current coordinates} and spans {route_length: long distance}.,"I, want, a, extreme, difficulty, route, that, goes, from, yitzhak, kariv, 24, to, my, current, coordinates, and, spans, long, distance, .","O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, O, O, B-route_length, I-route_length, O"
Looking for a running route that passes by some good breakfast spots - starting from {start_location: yirmiyahu} {loca_start_num: 20} and heading towards {end_location: friendship street} {loca_end_num: 13},"Looking, for, a, running, route, that, passes, by, some, good, breakfast, spots, -, starting, from, yirmiyahu, 20, and, heading, towards, friendship, street, 13","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num"
Can you create a {difficulty: extreme difficulty} run to {end_location: hora} {loca_end_num: 53}?,"Can, you, create, a, extreme, difficulty, run, to, hora, 53, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, B-end_location, B-loca_end_num, O"
im training for marathon need hard route,"im, training, for, marathon, need, hard, route","O, O, O, O, O, O, O"
run starting {start_location: ibn gabirol street} {loca_start_num: 17},"run, starting, ibn, gabirol, street, 17","O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Got any good routes nearby?,"Got, any, good, routes, nearby?","O, O, O, O, O"
Prepping for race day from {start_location: habrosh} {loca_start_num: 34},"Prepping, for, race, day, from, habrosh, 34","O, O, O, O, O, B-start_location, B-loca_start_num"
Trying to find a good {route_length: 4.0 kilometers} run near {start_location: balfour street} {loca_start_num: 17},"Trying, to, find, a, good, 4.0, kilometers, run, near, balfour, street, 17","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
"First time running in this area, need a {route_length: medium-length} route near {start_location: marcus reiner} {loca_start_num: 31}","First, time, running, in, this, area,, need, a, medium-length, route, near, marcus, reiner, 31","O, O, O, O, O, O, O, O, B-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Can you suggest a route from {start_location: ruth} {loca_start_num: 50} with a distance of {route_length: 6 km}?,"Can, you, suggest, a, route, from, ruth, 50, with, a, distance, of, 6, km, ?","O, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O, B-route_length, I-route_length, O"
"{start_location: sharon street} {loca_start_num: 33} to {end_location: derech aza} {loca_end_num: 26}, make it {difficulty: easy}","sharon, street, 33, to, derech, aza, 26, ,, make, it, easy","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty"
Show me the best {route_length: quick run} route near {start_location: moshe dayan} {loca_start_num: 99},"Show, me, the, best, quick, run, route, near, moshe, dayan, 99","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Want to avoid muddy trails from {start_location: david street} {loca_start_num: 6},"Want, to, avoid, muddy, trails, from, david, street, 6","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Provide a {difficulty: hard} running route that starts at {start_location: habima} {loca_start_num: 7} and ends at {end_location: dan} {loca_end_num: 11}, covering {route_length: 9.5 km}.","Provide, a, hard, running, route, that, starts, at, habima, 7, and, ends, at, dan, 11, ,, covering, 9.5, km, .","O, O, B-difficulty, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, B-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
need {difficulty: moderate effort} route about {route_length: 900 meters},"need, moderate, effort, route, about, 900, meters","O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
What's the best way to do {route_length: 16.5 kilometers} starting from {start_location: hazaatar} {loca_start_num: 44}?,"What's, the, best, way, to, do, 16.5, kilometers, starting, from, hazaatar, 44, ?","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O"
want {difficulty: not hard} track about {route_length: 3.0 km},"want, not, hard, track, about, 3.0, km","O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
"Crew run day, need a {route_length: 5.0 kilometers} route with photo ops near {start_location: harimon} {loca_start_num: 37}","Crew, run, day,, need, a, 5.0, kilometers, route, with, photo, ops, near, harimon, 37","O, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, B-start_location, B-loca_start_num"
want route from {start_location: shenkar street} that's not too hard,"want, route, from, shenkar, street, that's, not, too, hard","O, O, O, B-start_location, I-start_location, O, O, O, O"
"Midnight runner here, safe {route_length: 13.0 km} route from {start_location: bograshov} {loca_start_num: 4}?","Midnight, runner, here,, safe, 13.0, km, route, from, bograshov, 4, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O"
Ready to run from {start_location: schocken street} {loca_start_num: 45},"Ready, to, run, from, schocken, street, 45","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Looking to knock out a {difficulty: very hard} {route_length: 16.5 kilometers} run starting near {start_location: geula street} {loca_start_num: 44},"Looking, to, knock, out, a, very, hard, 16.5, kilometers, run, starting, near, geula, street, 44","O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"{start_location: maariv street} {loca_start_num: 71} to {end_location: ari folman} {loca_end_num: 58}, {difficulty: somewhat tough}","maariv, street, 71, to, ari, folman, 58, ,, somewhat, tough","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty"
{start_location: yigal alon} {loca_start_num: 26} run,"yigal, alon, 26, run","B-start_location, I-start_location, B-loca_start_num, O"
On vacation but need to run {route_length: 12.5 km} near {start_location: yirmiyahu} {loca_start_num: 94},"On, vacation, but, need, to, run, 12.5, km, near, yirmiyahu, 94","O, O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
{route_length: 15.5 km} {difficulty: easy} track starting {start_location: unity} {loca_start_num: 24},"15.5, km, easy, track, starting, unity, 24","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, B-loca_start_num"
Show me where to run,"Show, me, where, to, run","O, O, O, O, O"
Need inspo for my {route_length: 3 kilometers} run starting at {start_location: weizmann} {loca_start_num: 76},"Need, inspo, for, my, 3, kilometers, run, starting, at, weizmann, 76","O, O, O, O, B-route_length, I-route_length, O, O, O, B-start_location, B-loca_start_num"
from {start_location: jaffa gate street} {loca_start_num: 71} need {difficulty: very hard} path,"from, jaffa, gate, street, 71, need, very, hard, path","O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-difficulty, I-difficulty, O"
want {difficulty: slightly challenging} path please,"want, slightly, challenging, path, please","O, B-difficulty, I-difficulty, O, O"
first time runner here need help,"first, time, runner, here, need, help","O, O, O, O, O, O"
competitive runner need {difficulty: medium} track {route_length: 2 kilometers} from {start_location: my current location} to {end_location: hadekel} {loca_end_num: 45},"competitive, runner, need, medium, track, 2, kilometers, from, my, current, location, to, hadekel, 45","O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, O, B-end_location, B-loca_end_num"
first time runner here need {difficulty: very hard} track {route_length: 20 km} from {start_location: abba eban} {loca_start_num: 79} 2 {end_location: al-wad street} {loca_end_num: 13},"first, time, runner, here, need, very, hard, track, 20, km, from, abba, eban, 79, 2, al-wad, street, 13","O, O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Create a {difficulty: difficult but rewarding} route that covers {route_length: 8 km}.,"Create, a, difficult, but, rewarding, route, that, covers, 8, km, .","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, B-route_length, I-route_length, O"
{start_location: masada street} {loca_start_num: 74} to {end_location: ibn ezra street} {loca_end_num: 11},"masada, street, 74, to, ibn, ezra, street, 11","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
Give me a {route_length: 17 kilometers} route,"Give, me, a, 17, kilometers, route","O, O, O, B-route_length, I-route_length, O"
{difficulty: somewhat tough} from {start_location: hashaked},"somewhat, tough, from, hashaked","B-difficulty, I-difficulty, O, B-start_location"
{route_length: 7.5 kilometers} easy path please,"7.5, kilometers, easy, path, please","B-route_length, I-route_length, O, O, O"
I need a {difficulty: somewhat tough} route of {route_length: 13 kilometers}.,"I, need, a, somewhat, tough, route, of, 13, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O"
Prepping for race day from {start_location: yemen} {loca_start_num: 85},"Prepping, for, race, day, from, yemen, 85","O, O, O, O, O, B-start_location, B-loca_start_num"
"{start_location: alice miller} {loca_start_num: 41} to {end_location: khan theater} {loca_end_num: 3}, make it {difficulty: challenging}","alice, miller, 41, to, khan, theater, 3, ,, make, it, challenging","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty"
{start_location: yehuda halevi} {loca_start_num: 91} to {end_location: abba eban} {loca_end_num: 82},"yehuda, halevi, 91, to, abba, eban, 82","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Taking a different route today from {start_location: tel aviv} {loca_start_num: 97},"Taking, a, different, route, today, from, tel, aviv, 97","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Could you suggest a {difficulty: slightly challenging} running route between {start_location: aaron aaronsohn} {loca_start_num: 62} and {end_location: my location}, covering {route_length: 14.0 kilometers}?","Could, you, suggest, a, slightly, challenging, running, route, between, aaron, aaronsohn, 62, and, my, location, ,, covering, 14.0, kilometers, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, O, O, B-route_length, I-route_length, O"
Create a {difficulty: difficult but rewarding} running route from {start_location: ibn gabirol} {loca_start_num: 100} to {end_location: weizmann street} {loca_end_num: 91} that is {route_length: 6 kilometers}.,"Create, a, difficult, but, rewarding, running, route, from, ibn, gabirol, 100, to, weizmann, street, 91, that, is, 6, kilometers, .","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
{difficulty: intense} route {route_length: 6.5 kilometers} starting {start_location: hadekel} {loca_start_num: 53},"intense, route, 6.5, kilometers, starting, hadekel, 53","B-difficulty, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
{difficulty: intense} route {route_length: 16 kilometers} starting {start_location: hasumsum} {loca_start_num: 53},"intense, route, 16, kilometers, starting, hasumsum, 53","B-difficulty, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
looking for {difficulty: somewhat tough} route {route_length: 600 meters},"looking, for, somewhat, tough, route, 600, meters","O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length"
make me {difficulty: somewhat tough} path,"make, me, somewhat, tough, path","O, O, B-difficulty, I-difficulty, O"
Need a {route_length: 8.5 kilometers} route from {start_location: arava street} {loca_start_num: 57} to {end_location: textile street} {loca_end_num: 49} that's {difficulty: hard} level - training for a race next month,"Need, a, 8.5, kilometers, route, from, arava, street, 57, to, textile, street, 49, that's, hard, level, -, training, for, a, race, next, month","O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, O, O, O, O, O, O, O, O"
Hello! My elderly parents are visiting next week and I'd love to find a {difficulty: medium} walking route around the historic areas of the city,"Hello!, My, elderly, parents, are, visiting, next, week, and, I'd, love, to, find, a, medium, walking, route, around, the, historic, areas, of, the, city","O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-difficulty, O, O, O, O, O, O, O, O, O"
"Provide a {difficulty: very easy} running route that starts at {start_location: kaplan} {loca_start_num: 3} and ends at {end_location: hamada} {loca_end_num: 76}, covering {route_length: 1 km}.","Provide, a, very, easy, running, route, that, starts, at, kaplan, 3, and, ends, at, hamada, 76, ,, covering, 1, km, .","O, O, B-difficulty, I-difficulty, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, B-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Yo need a route from {start_location: sand dune} {loca_start_num: 94},"Yo, need, a, route, from, sand, dune, 94","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Can anyone recommend a good {difficulty: not hard} running route that shows off the city's architecture? Staying near {start_location: nearby},"Can, anyone, recommend, a, good, not, hard, running, route, that, shows, off, the, city's, architecture?, Staying, near, nearby","O, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O, B-start_location"
where should i run today?,"where, should, i, run, today?","O, O, O, O, O"
can u plan me a quick 5k run?,"can, u, plan, me, a, quick, 5k, run?","O, O, O, O, O, O, O, O"
advanced runner want {difficulty: very hard} course {route_length: 2 kilometers} beginning {start_location: ashdod street} {loca_start_num: 32} end at {end_location: bethlehem road} {loca_end_num: 47},"advanced, runner, want, very, hard, course, 2, kilometers, beginning, ashdod, street, 32, end, at, bethlehem, road, 47","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, O, B-end_location, I-end_location, B-loca_end_num"
make me route plz {difficulty: moderate effort} like {route_length: 9.0 kilometers} from {start_location: ichilov street} {loca_start_num: 2} until {end_location: rehavia} {loca_end_num: 41},"make, me, route, plz, moderate, effort, like, 9.0, kilometers, from, ichilov, street, 2, until, rehavia, 41","O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Need a well-lit route around {route_length: 500 meters} near {start_location: textile street} {loca_start_num: 9},"Need, a, well-lit, route, around, 500, meters, near, textile, street, 9","O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
want {route_length: 13.5 km} track please,"want, 13.5, km, track, please","O, B-route_length, I-route_length, O, O"
Can you suggest a {difficulty: very hard} run that spans {route_length: long distance}?,"Can, you, suggest, a, very, hard, run, that, spans, long, distance, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-route_length, I-route_length, O"
first time in israel need {difficulty: flat and easy} path {route_length: half-marathon length} from {start_location: yitzhak kariv} {loca_start_num: 95} 2 {end_location: ussishkin} {loca_end_num: 58},"first, time, in, israel, need, flat, and, easy, path, half-marathon, length, from, yitzhak, kariv, 95, 2, ussishkin, 58","O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
to {end_location: mickey marcus} {loca_end_num: 1} please,"to, mickey, marcus, 1, please","O, B-end_location, I-end_location, B-loca_end_num, O"
Create a {difficulty: not hard} route that covers {route_length: 2.5 km}.,"Create, a, not, hard, route, that, covers, 2.5, km, .","O, O, B-difficulty, I-difficulty, O, O, O, B-route_length, I-route_length, O"
"Coach says {route_length: 12.0 km} {difficulty: not hard} run, got anything from {start_location: shavit street} {loca_start_num: 72}?","Coach, says, 12.0, km, not, hard, run,, got, anything, from, shavit, street, 72, ?","O, O, B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O"
"I need a {difficulty: extreme difficulty} run starting at {start_location: my current coordinates}, heading to {end_location: haim bar lev road} {loca_end_num: 98}, and covering {route_length: 600 meters}.","I, need, a, extreme, difficulty, run, starting, at, my, current, coordinates, ,, heading, to, haim, bar, lev, road, 98, ,, and, covering, 600, meters, .","O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, I-start_location, O, O, O, B-end_location, I-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, B-route_length, I-route_length, O"
Generate a route with a distance of {route_length: 15-20 km}.,"Generate, a, route, with, a, distance, of, 15-20, km, .","O, O, O, O, O, O, O, B-route_length, I-route_length, O"
run from {start_location: tzfania street} to {end_location: friendship street} {loca_end_num: 42},"run, from, tzfania, street, to, friendship, street, 42","O, O, B-start_location, I-start_location, O, B-end_location, I-end_location, B-loca_end_num"
can u plan me a quick 5k run?,"can, u, plan, me, a, quick, 5k, run?","O, O, O, O, O, O, O, O"
Could you help me plan a {difficulty: somewhat tough} route for my training? I live near {start_location: my whereabouts} and want to run about {route_length: 15.0 km},"Could, you, help, me, plan, a, somewhat, tough, route, for, my, training?, I, live, near, my, whereabouts, and, want, to, run, about, 15.0, km","O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, B-start_location, I-start_location, O, O, O, O, O, B-route_length, I-route_length"
from my place on {start_location: ha'shayarot} to the park,"from, my, place, on, ha'shayarot, to, the, park","O, O, O, O, B-start_location, O, O, O"
"Just moved here, show me some {route_length: 6.5 km} routes near {start_location: usb street} {loca_start_num: 69}","Just, moved, here,, show, me, some, 6.5, km, routes, near, usb, street, 69","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
"{start_location: tel aviv street} {loca_start_num: 64} to {end_location: rashi} {loca_end_num: 24}, {difficulty: slightly challenging}","tel, aviv, street, 64, to, rashi, 24, ,, slightly, challenging","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, I-difficulty"
"from {start_location: drip irrigation street} {loca_start_num: 25} to {end_location: my current location}, make it {difficulty: somewhat tough}","from, drip, irrigation, street, 25, to, my, current, location, ,, make, it, somewhat, tough","O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, O, O, O, B-difficulty, I-difficulty"
Looking for a nice running route that's good for beginners,"Looking, for, a, nice, running, route, that's, good, for, beginners","O, O, O, O, O, O, O, O, O, O"
Quick lunch run route near {start_location: mamilla} {loca_start_num: 25}?,"Quick, lunch, run, route, near, mamilla, 25, ?","O, O, O, O, O, B-start_location, B-loca_start_num, O"
Hi there! I'm staying at a hotel near {start_location: cafe roval street} {loca_start_num: 65} and would love a {difficulty: extreme difficulty} running route to {end_location: sderot harav herzog} {loca_end_num: 23} that's about {route_length: 4.0 kilometers} - preferably with some nice cafes along the way,"Hi, there!, I'm, staying, at, a, hotel, near, cafe, roval, street, 65, and, would, love, a, extreme, difficulty, running, route, to, sderot, harav, herzog, 23, that's, about, 4.0, kilometers, -, preferably, with, some, nice, cafes, along, the, way","O, O, O, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O, O, O, O, O, O, O, O, O"
I need a running route that goes from {start_location: hagalil} {loca_start_num: 33} to {end_location: dov lautman} {loca_end_num: 76}.,"I, need, a, running, route, that, goes, from, hagalil, 33, to, dov, lautman, 76, .","O, O, O, O, O, O, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O"
make me {difficulty: flat and easy} route {route_length: 11.0 km} beginning {start_location: shivtei israel} {loca_start_num: 73} end point {end_location: ibn gabirol street} {loca_end_num: 82},"make, me, flat, and, easy, route, 11.0, km, beginning, shivtei, israel, 73, end, point, ibn, gabirol, street, 82","O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
"{difficulty: very hard} path from {start_location: textile} {loca_start_num: 79} to {end_location: mordechai zeira} {loca_end_num: 50}, {route_length: 3.0 km}","very, hard, path, from, textile, 79, to, mordechai, zeira, 50, ,, 3.0, km","B-difficulty, I-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length"
can you suggest good running path?,"can, you, suggest, good, running, path?","O, O, O, O, O, O"
"Need some hills in my life, {route_length: 8 km} route from {start_location: tell street} {loca_start_num: 33}?","Need, some, hills, in, my, life,, 8, km, route, from, tell, street, 33, ?","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
hey can you help me find a nice running track?,"hey, can, you, help, me, find, a, nice, running, track?","O, O, O, O, O, O, O, O, O, O"
start at {start_location: hungary} going to beach,"start, at, hungary, going, to, beach","O, O, B-start_location, O, O, O"
make me {difficulty: challenging} path,"make, me, challenging, path","O, O, B-difficulty, O"
Got 30 minutes to run from {start_location: sokolov street} {loca_start_num: 37},"Got, 30, minutes, to, run, from, sokolov, street, 37","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Planning a social run - need a {difficulty: slightly challenging} {route_length: 7.0 kilometers} route with good stopping points,"Planning, a, social, run, -, need, a, slightly, challenging, 7.0, kilometers, route, with, good, stopping, points","O, O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O, O"
I want a running route of {route_length: 10.0 km}.,"I, want, a, running, route, of, 10.0, km, .","O, O, O, O, O, O, B-route_length, I-route_length, O"
I need a {difficulty: very hard} route.,"I, need, a, very, hard, route.","O, O, O, B-difficulty, I-difficulty, O"
Show me some routes near {end_location: allenby road} {loca_end_num: 83},"Show, me, some, routes, near, allenby, road, 83","O, O, O, O, O, B-end_location, I-end_location, B-loca_end_num"
plan {route_length: 6.0 km} route ending at {end_location: bukhara street} {loca_end_num: 50},"plan, 6.0, km, route, ending, at, bukhara, street, 50","O, B-route_length, I-route_length, O, O, O, B-end_location, I-end_location, B-loca_end_num"
Training for a marathon from {start_location: weizmann institute} {loca_start_num: 63},"Training, for, a, marathon, from, weizmann, institute, 63","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
runner here looking for {difficulty: intense} path {route_length: 18 kilometers},"runner, here, looking, for, intense, path, 18, kilometers","O, O, O, O, B-difficulty, O, B-route_length, I-route_length"
need help planning route,"need, help, planning, route","O, O, O, O"
Planning my weekend fitness routine and need a nice {route_length: 5.0 km} path with some interesting city views,"Planning, my, weekend, fitness, routine, and, need, a, nice, 5.0, km, path, with, some, interesting, city, views","O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, O"
need a quick {route_length: 3-5 km} run,"need, a, quick, 3-5, km, run","O, O, O, B-route_length, I-route_length, O"
Create a {difficulty: challenging} running route from {start_location: david street} {loca_start_num: 37} to {end_location: hataasiya} {loca_end_num: 28} that is {route_length: 20 kilometers}.,"Create, a, challenging, running, route, from, david, street, 37, to, hataasiya, 28, that, is, 20, kilometers, .","O, O, B-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Looking for a scenic route that's approximately {route_length: 12 km} and {difficulty: easy} - my mom is visiting and wants to go for a walk,"Looking, for, a, scenic, route, that's, approximately, 12, km, and, easy, -, my, mom, is, visiting, and, wants, to, go, for, a, walk","O, O, O, O, O, O, O, B-route_length, I-route_length, O, B-difficulty, O, O, O, O, O, O, O, O, O, O, O, O"
{route_length: 4 km} {difficulty: medium} track from {start_location: hillel} {loca_start_num: 53} to {end_location: tzfania street} {loca_end_num: 49},"4, km, medium, track, from, hillel, 53, to, tzfania, street, 49","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
want {difficulty: very easy} track about {route_length: 10.0 kilometers},"want, very, easy, track, about, 10.0, kilometers","O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
Please generate a route for running.,"Please, generate, a, route, for, running.","O, O, O, O, O, O"
good running track for photography,"good, running, track, for, photography","O, O, O, O, O"
Plan a running route for me.,"Plan, a, running, route, for, me.","O, O, O, O, O, O"
Need inspo for my {route_length: 1.0 kilometers} run starting at {start_location: hillel street} {loca_start_num: 1},"Need, inspo, for, my, 1.0, kilometers, run, starting, at, hillel, street, 1","O, O, O, O, B-route_length, I-route_length, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Want to avoid muddy trails from {start_location: rashi street} {loca_start_num: 3},"Want, to, avoid, muddy, trails, from, rashi, street, 3","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Generate a {difficulty: very hard} route for me from {start_location: hatechnology} {loca_start_num: 93} to {end_location: my whereabouts}, covering {route_length: 4.5 kilometers}.","Generate, a, very, hard, route, for, me, from, hatechnology, 93, to, my, whereabouts, ,, covering, 4.5, kilometers, .","O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, O, O, B-route_length, I-route_length, O"
need {route_length: 9 km} {difficulty: very hard} path,"need, 9, km, very, hard, path","O, B-route_length, I-route_length, B-difficulty, I-difficulty, O"
Help me find a {difficulty: easy} route that starts from {start_location: zalman shazar} {loca_start_num: 60} and finishes at {end_location: strauss street} {loca_end_num: 44} with a distance of {route_length: 450 meters}.,"Help, me, find, a, easy, route, that, starts, from, zalman, shazar, 60, and, finishes, at, strauss, street, 44, with, a, distance, of, 450, meters, .","O, O, O, O, B-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
