sentence,tokens,bio_tags
Easy recovery run from {start_location: herzliya} {loca_start_num: 19},"Easy recovery run from, {start_location: herzliya}, {loca_start_num: 19}","O, B-start_location, B-loca_start_num"
"Create an {difficulty: moderate effort} run from {start_location: roman cardo street} {loca_start_num: 6} to {end_location: hanevi'im street} {loca_end_num: 70}, which is {route_length: 4 km}.","Create an, {difficulty: moderate effort}, run from, {start_location: roman cardo street}, {loca_start_num: 6}, to, {end_location: hanevi'im street}, {loca_end_num: 70}, , which is, {route_length: 4 km}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
make me {difficulty: flat and easy} route from {start_location: ha'ayin het street} {loca_start_num: 29},"make me, {difficulty: flat and easy}, route from, {start_location: ha'ayin het street}, {loca_start_num: 29}","O, B-difficulty, O, B-start_location, B-loca_start_num"
make me route plz {difficulty: flat and easy} like {route_length: 4.0 kilometers} from {start_location: israel prize street} {loca_start_num: 96} until {end_location: current position},"make me route plz, {difficulty: flat and easy}, like, {route_length: 4.0 kilometers}, from, {start_location: israel prize street}, {loca_start_num: 96}, until, {end_location: current position}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location"
"Gonna rain later, quick {route_length: 10-15 km} route from {start_location: khan theater street} {loca_start_num: 1}?","Gonna rain later, quick, {route_length: 10-15 km}, route from, {start_location: khan theater street}, {loca_start_num: 1}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"{start_location: haayala street} {loca_start_num: 86} to {end_location: hapalmach} {loca_end_num: 86}, {difficulty: very easy} {route_length: 9 km}","{start_location: haayala street}, {loca_start_num: 86}, to, {end_location: hapalmach}, {loca_end_num: 86}, ,, {difficulty: very easy}, {route_length: 9 km}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, B-route_length"
competitive runner need {difficulty: not hard} track {route_length: 2.0 kilometers} from {start_location: malkhei yisrael street} {loca_start_num: 81} to {end_location: baka street} {loca_end_num: 75},"competitive runner need, {difficulty: not hard}, track, {route_length: 2.0 kilometers}, from, {start_location: malkhei yisrael street}, {loca_start_num: 81}, to, {end_location: baka street}, {loca_end_num: 75}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
where to run in tel aviv?,where to run in tel aviv?,O
"Ready to crush it, give me a {difficulty: medium} {route_length: 300 meters} starting at {start_location: cafe roval street} {loca_start_num: 18}","Ready to crush it, give me a, {difficulty: medium}, {route_length: 300 meters}, starting at, {start_location: cafe roval street}, {loca_start_num: 18}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
running path recommendation,running path recommendation,O
running track suggestions?,running track suggestions?,O
first time in israel need {difficulty: very hard} path {route_length: 3 km} from {start_location: red sea} {loca_start_num: 5} 2 {end_location: hanegev street} {loca_end_num: 54},"first time in israel need, {difficulty: very hard}, path, {route_length: 3 km}, from, {start_location: red sea}, {loca_start_num: 5}, 2, {end_location: hanegev street}, {loca_end_num: 54}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
New runner here - need an easy {route_length: 20 km} route near {start_location: gal fridman street} {loca_start_num: 5},"New runner here - need an easy, {route_length: 20 km}, route near, {start_location: gal fridman street}, {loca_start_num: 5}","O, B-route_length, O, B-start_location, B-loca_start_num"
{difficulty: easy} {route_length: very short} please,"{difficulty: easy}, {route_length: very short}, please","B-difficulty, B-route_length, O"
start at {start_location: allenby} going to beach,"start at, {start_location: allenby}, going to beach","O, B-start_location, O"
run from {start_location: agricultural station} to {end_location: my exact position},"run from, {start_location: agricultural station}, to, {end_location: my exact position}","O, B-start_location, O, B-end_location"
running track near {start_location: sapir prize street},"running track near, {start_location: sapir prize street}","O, B-start_location"
{route_length: 1.0 kilometers} track with good scenery,"{route_length: 1.0 kilometers}, track with good scenery","B-route_length, O"
"{route_length: 15 kilometers} from {start_location: mount hermon street} {loca_start_num: 9} to {end_location: israel museum} {loca_end_num: 11}, {difficulty: extreme difficulty}","{route_length: 15 kilometers}, from, {start_location: mount hermon street}, {loca_start_num: 9}, to, {end_location: israel museum}, {loca_end_num: 11}, ,, {difficulty: extreme difficulty}","B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty"
need a {difficulty: slightly challenging} path from {start_location: maimonides} {loca_start_num: 74} to {end_location: david} {loca_end_num: 73} that's {route_length: 3 kilometers},"need a, {difficulty: slightly challenging}, path from, {start_location: maimonides}, {loca_start_num: 74}, to, {end_location: david}, {loca_end_num: 73}, that's, {route_length: 3 kilometers}","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length"
Map me a route from {start_location: cafe kassit} {loca_start_num: 79},"Map me a route from, {start_location: cafe kassit}, {loca_start_num: 79}","O, B-start_location, B-loca_start_num"
need simple {difficulty: moderate effort} route {route_length: 17 kilometers} from {start_location: ibn gabirol} {loca_start_num: 67} to {end_location: usishkin street} {loca_end_num: 44},"need simple, {difficulty: moderate effort}, route, {route_length: 17 kilometers}, from, {start_location: ibn gabirol}, {loca_start_num: 67}, to, {end_location: usishkin street}, {loca_end_num: 44}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
running path recommendation,running path recommendation,O
Need a solid {difficulty: easy} route from {start_location: shavit street} {loca_start_num: 17} to {end_location: yoni netanyahu} {loca_end_num: 49},"Need a solid, {difficulty: easy}, route from, {start_location: shavit street}, {loca_start_num: 17}, to, {end_location: yoni netanyahu}, {loca_end_num: 49}","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
hi can u make me a {difficulty: difficult but rewarding} route?,"hi can u make me a, {difficulty: difficult but rewarding}, route?","O, B-difficulty, O"
route to {end_location: international style} {loca_end_num: 84},"route to, {end_location: international style}, {loca_end_num: 84}","O, B-end_location, B-loca_end_num"
Want a flat route from {start_location: purim street} {loca_start_num: 99},"Want a flat route from, {start_location: purim street}, {loca_start_num: 99}","O, B-start_location, B-loca_start_num"
"Need some hills in my life, {route_length: 12 km} route from {start_location: gaza road} {loca_start_num: 85}?","Need some hills in my life,, {route_length: 12 km}, route from, {start_location: gaza road}, {loca_start_num: 85}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"Hi there, I'm training for a half marathon and need a {difficulty: moderate effort} route about {route_length: 6.0 km}, preferably near the beach","Hi there, I'm training for a half marathon and need a, {difficulty: moderate effort}, route about, {route_length: 6.0 km}, , preferably near the beach","O, B-difficulty, O, B-route_length, O"
"Legs are toast, need a flat {route_length: 12.0 kilometers} route from {start_location: shazar} {loca_start_num: 64}","Legs are toast, need a flat, {route_length: 12.0 kilometers}, route from, {start_location: shazar}, {loca_start_num: 64}","O, B-route_length, O, B-start_location, B-loca_start_num"
start from {start_location: habustan} {loca_start_num: 48} to {end_location: my exact location},"start from, {start_location: habustan}, {loca_start_num: 48}, to, {end_location: my exact location}","O, B-start_location, B-loca_start_num, O, B-end_location"
Can you provide a route to {end_location: yedioth} {loca_end_num: 8} that spans {route_length: 16.5 km}?,"Can you provide a route to, {end_location: yedioth}, {loca_end_num: 8}, that spans, {route_length: 16.5 km}, ?","O, B-end_location, B-loca_end_num, O, B-route_length, O"
gimme {difficulty: easy} path {route_length: 2.0 km} start {start_location: hamelacha} {loca_start_num: 88} finish {end_location: cafe kassit} {loca_end_num: 94},"gimme, {difficulty: easy}, path, {route_length: 2.0 km}, start, {start_location: hamelacha}, {loca_start_num: 88}, finish, {end_location: cafe kassit}, {loca_end_num: 94}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
looking for {difficulty: easy} route {route_length: 6.5 km},"looking for, {difficulty: easy}, route, {route_length: 6.5 km}","O, B-difficulty, O, B-route_length"
"{start_location: haalon} {loca_start_num: 93} to {end_location: coexistence} {loca_end_num: 6}, {route_length: extremely long} {difficulty: not hard}","{start_location: haalon}, {loca_start_num: 93}, to, {end_location: coexistence}, {loca_end_num: 6}, ,, {route_length: extremely long}, {difficulty: not hard}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
make me {difficulty: intense} route {route_length: 20 kilometers} beginning {start_location: king george street} {loca_start_num: 79} end point {end_location: washington} {loca_end_num: 25},"make me, {difficulty: intense}, route, {route_length: 20 kilometers}, beginning, {start_location: king george street}, {loca_start_num: 79}, end point, {end_location: washington}, {loca_end_num: 25}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
{route_length: short sprint} run from {start_location: ramle market street} {loca_start_num: 51},"{route_length: short sprint}, run from, {start_location: ramle market street}, {loca_start_num: 51}","B-route_length, O, B-start_location, B-loca_start_num"
experienced marathoner seeking {difficulty: somewhat tough} route {route_length: 900 meters} beginning {start_location: alexander zarchin} {loca_start_num: 47} finishing {end_location: ibn ezra street} {loca_end_num: 22},"experienced marathoner seeking, {difficulty: somewhat tough}, route, {route_length: 900 meters}, beginning, {start_location: alexander zarchin}, {loca_start_num: 47}, finishing, {end_location: ibn ezra street}, {loca_end_num: 22}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Hey! I'm training for a marathon and need a {difficulty: somewhat tough} route that's about {route_length: 5.0 kilometers},"Hey! I'm training for a marathon and need a, {difficulty: somewhat tough}, route that's about, {route_length: 5.0 kilometers}","O, B-difficulty, O, B-route_length"
Planning a social run - need a {difficulty: extreme difficulty} {route_length: 4.0 kilometers} route with good stopping points,"Planning a social run - need a, {difficulty: extreme difficulty}, {route_length: 4.0 kilometers}, route with good stopping points","O, B-difficulty, B-route_length, O"
from {start_location: emek refaim} {loca_start_num: 76} need {difficulty: very easy} path,"from, {start_location: emek refaim}, {loca_start_num: 76}, need, {difficulty: very easy}, path","O, B-start_location, B-loca_start_num, O, B-difficulty, O"
"Marathon training calls for {route_length: 5.5 km} today, starting from {start_location: yossi vardi street} {loca_start_num: 22}","Marathon training calls for, {route_length: 5.5 km}, today, starting from, {start_location: yossi vardi street}, {loca_start_num: 22}","O, B-route_length, O, B-start_location, B-loca_start_num"
looking for {difficulty: difficult but rewarding} running path {route_length: 600 meters} from {start_location: rafael eitan street} {loca_start_num: 31} to {end_location: yael arad} {loca_end_num: 47},"looking for, {difficulty: difficult but rewarding}, running path, {route_length: 600 meters}, from, {start_location: rafael eitan street}, {loca_start_num: 31}, to, {end_location: yael arad}, {loca_end_num: 47}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
I need a {difficulty: flat and easy} route of {route_length: 5-10 km}.,"I need a, {difficulty: flat and easy}, route of, {route_length: 5-10 km}, .","O, B-difficulty, O, B-route_length, O"
where do locals run?,where do locals run?,O
Taking a different route today from {start_location: moshav street} {loca_start_num: 39},"Taking a different route today from, {start_location: moshav street}, {loca_start_num: 39}","O, B-start_location, B-loca_start_num"
Training for a marathon from {start_location: chanukah} {loca_start_num: 36},"Training for a marathon from, {start_location: chanukah}, {loca_start_num: 36}","O, B-start_location, B-loca_start_num"
Doing a quick lunch run from {start_location: miriam haneviah} {loca_start_num: 14},"Doing a quick lunch run from, {start_location: miriam haneviah}, {loca_start_num: 14}","O, B-start_location, B-loca_start_num"
I need a running route that goes from {start_location: ahad ha'am} {loca_start_num: 75} to {end_location: my exact location}.,"I need a running route that goes from, {start_location: ahad ha'am}, {loca_start_num: 75}, to, {end_location: my exact location}, .","O, B-start_location, B-loca_start_num, O, B-end_location, O"
"Looking for a route with coffee shops along the way, around {route_length: 11.0 km}","Looking for a route with coffee shops along the way, around, {route_length: 11.0 km}","O, B-route_length"
need a route for tomorrow,need a route for tomorrow,O
"Easy day today, need a chill {route_length: medium-length} route from {start_location: ben yehuda} {loca_start_num: 2}","Easy day today, need a chill, {route_length: medium-length}, route from, {start_location: ben yehuda}, {loca_start_num: 2}","O, B-route_length, O, B-start_location, B-loca_start_num"
Ready to crush {route_length: 900 meters} from {start_location: ofek street} {loca_start_num: 93},"Ready to crush, {route_length: 900 meters}, from, {start_location: ofek street}, {loca_start_num: 93}","O, B-route_length, O, B-start_location, B-loca_start_num"
"{start_location: damascus gate street} {loca_start_num: 91} to {end_location: yefet street} {loca_end_num: 75}, {route_length: 2.5 km} please","{start_location: damascus gate street}, {loca_start_num: 91}, to, {end_location: yefet street}, {loca_end_num: 75}, ,, {route_length: 2.5 km}, please","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
recommend running route please,recommend running route please,O
"Plan a route from {start_location: amos schocken street} {loca_start_num: 15}, and make it {route_length: 11.5 kilometers}.","Plan a route from, {start_location: amos schocken street}, {loca_start_num: 15}, , and make it, {route_length: 11.5 kilometers}, .","O, B-start_location, B-loca_start_num, O, B-route_length, O"
want {difficulty: flat and easy} path please,"want, {difficulty: flat and easy}, path please","O, B-difficulty, O"
{route_length: 7.5 kilometers} to {end_location: ruth street} {loca_end_num: 12} please,"{route_length: 7.5 kilometers}, to, {end_location: ruth street}, {loca_end_num: 12}, please","B-route_length, O, B-end_location, B-loca_end_num, O"
Looking for a {route_length: 18.5 km} running track that starts at {start_location: uri avnery} {loca_start_num: 100} and has some nice city views along the way,"Looking for a, {route_length: 18.5 km}, running track that starts at, {start_location: uri avnery}, {loca_start_num: 100}, and has some nice city views along the way","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"Planning my weekend long run, need a {difficulty: medium} path from {start_location: light rail street} {loca_start_num: 13} to {end_location: carmel street} {loca_end_num: 70}, about {route_length: 20 km}","Planning my weekend long run, need a, {difficulty: medium}, path from, {start_location: light rail street}, {loca_start_num: 13}, to, {end_location: carmel street}, {loca_end_num: 70}, , about, {route_length: 20 km}","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length"
Show me the local running spots,Show me the local running spots,O
{start_location: ahad ha'am street} {loca_start_num: 95} to {end_location: hanegev} {loca_end_num: 100},"{start_location: ahad ha'am street}, {loca_start_num: 95}, to, {end_location: hanegev}, {loca_end_num: 100}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
beginner runner need help with route,beginner runner need help with route,O
Looking for a running route that passes by some good breakfast spots - starting from {start_location: enzo sereni street} {loca_start_num: 82} and heading towards {end_location: eliyahu hanavi street} {loca_end_num: 22},"Looking for a running route that passes by some good breakfast spots - starting from, {start_location: enzo sereni street}, {loca_start_num: 82}, and heading towards, {end_location: eliyahu hanavi street}, {loca_end_num: 22}","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
"Not feeling it today, got an easy {route_length: 19 kilometers} route near {start_location: farming pioneer street} {loca_start_num: 97}?","Not feeling it today, got an easy, {route_length: 19 kilometers}, route near, {start_location: farming pioneer street}, {loca_start_num: 97}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"Hi! I've been running for years and need a {difficulty: slightly challenging} training route that's about {route_length: 15.0 kilometers}, starting from my apartment on {start_location: avraham stern street}","Hi! I've been running for years and need a, {difficulty: slightly challenging}, training route that's about, {route_length: 15.0 kilometers}, , starting from my apartment on, {start_location: avraham stern street}","O, B-difficulty, O, B-route_length, O, B-start_location"
{route_length: 250 meters} {difficulty: challenging} run from {start_location: rehavia street} please,"{route_length: 250 meters}, {difficulty: challenging}, run from, {start_location: rehavia street}, please","B-route_length, B-difficulty, O, B-start_location, O"
need {difficulty: challenging} route for my mom,"need, {difficulty: challenging}, route for my mom","O, B-difficulty, O"
Help a runner out - need a {difficulty: somewhat tough} route from {start_location: yigal yadin} {loca_start_num: 97},"Help a runner out - need a, {difficulty: somewhat tough}, route from, {start_location: yigal yadin}, {loca_start_num: 97}","O, B-difficulty, O, B-start_location, B-loca_start_num"
Suggest a {difficulty: intense} route that begins at {start_location: tchernichovsky street} {loca_start_num: 39}.,"Suggest a, {difficulty: intense}, route that begins at, {start_location: tchernichovsky street}, {loca_start_num: 39}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O"
Create a {difficulty: medium} running route from {start_location: open university street} {loca_start_num: 82} to {end_location: rav kook street} {loca_end_num: 93} that is {route_length: 9.5 km}.,"Create a, {difficulty: medium}, running route from, {start_location: open university street}, {loca_start_num: 82}, to, {end_location: rav kook street}, {loca_end_num: 93}, that is, {route_length: 9.5 km}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
"Hey, I'm staying near {start_location: talpiot} {loca_start_num: 95} and would love a {difficulty: hard} morning running route to {end_location: central station} {loca_end_num: 72}","Hey, I'm staying near, {start_location: talpiot}, {loca_start_num: 95}, and would love a, {difficulty: hard}, morning running route to, {end_location: central station}, {loca_end_num: 72}","O, B-start_location, B-loca_start_num, O, B-difficulty, O, B-end_location, B-loca_end_num"
need route 4 beginner {difficulty: medium} about {route_length: 7 kilometers} from {start_location: miriam haneviah} {loca_start_num: 45} to {end_location: my coordinates},"need route 4 beginner, {difficulty: medium}, about, {route_length: 7 kilometers}, from, {start_location: miriam haneviah}, {loca_start_num: 45}, to, {end_location: my coordinates}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location"
need {difficulty: extreme difficulty} route about {route_length: 12 km},"need, {difficulty: extreme difficulty}, route about, {route_length: 12 km}","O, B-difficulty, O, B-route_length"
simple running path please,simple running path please,O
{route_length: 16.0 kilometers} {difficulty: easy} route from {start_location: yehuda halevi} {loca_start_num: 40} to {end_location: weizmann institute} {loca_end_num: 61},"{route_length: 16.0 kilometers}, {difficulty: easy}, route from, {start_location: yehuda halevi}, {loca_start_num: 40}, to, {end_location: weizmann institute}, {loca_end_num: 61}","B-route_length, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Can you create a {difficulty: slightly challenging} route that begins at {start_location: yossi banai} {loca_start_num: 95} and finishes at {end_location: shoshana damari street} {loca_end_num: 21} with a distance of {route_length: 15.0 km}?,"Can you create a, {difficulty: slightly challenging}, route that begins at, {start_location: yossi banai}, {loca_start_num: 95}, and finishes at, {end_location: shoshana damari street}, {loca_end_num: 21}, with a distance of, {route_length: 15.0 km}, ?","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
"Running with newbies, need an easy {route_length: 250 meters} loop from {start_location: einstein} {loca_start_num: 71}","Running with newbies, need an easy, {route_length: 250 meters}, loop from, {start_location: einstein}, {loca_start_num: 71}","O, B-route_length, O, B-start_location, B-loca_start_num"
"Feeling ambitious, show me a {difficulty: intense} {route_length: 2 km} route from {start_location: moshav} {loca_start_num: 21}","Feeling ambitious, show me a, {difficulty: intense}, {route_length: 2 km}, route from, {start_location: moshav}, {loca_start_num: 21}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
good running track for photography,good running track for photography,O
{route_length: long distance} {difficulty: extreme difficulty} run from {start_location: coexistence street} please,"{route_length: long distance}, {difficulty: extreme difficulty}, run from, {start_location: coexistence street}, please","B-route_length, B-difficulty, O, B-start_location, O"
Help me plan my {route_length: 19.5 km} run from {start_location: kiryat yovel street} {loca_start_num: 39}?,"Help me plan my, {route_length: 19.5 km}, run from, {start_location: kiryat yovel street}, {loca_start_num: 39}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
Need a good route for today,Need a good route for today,O
"Looking for an after-work route, maybe {route_length: 4.5 kilometers} from {start_location: fashion week street} {loca_start_num: 54}","Looking for an after-work route, maybe, {route_length: 4.5 kilometers}, from, {start_location: fashion week street}, {loca_start_num: 54}","O, B-route_length, O, B-start_location, B-loca_start_num"
run starting {start_location: shai agnon} {loca_start_num: 32},"run starting, {start_location: shai agnon}, {loca_start_num: 32}","O, B-start_location, B-loca_start_num"
Generate a {difficulty: challenging} run that is {route_length: 2 km}.,"Generate a, {difficulty: challenging}, run that is, {route_length: 2 km}, .","O, B-difficulty, O, B-route_length, O"
"{start_location: ussishkin} {loca_start_num: 45} to {end_location: ashkelon} {loca_end_num: 59}, {route_length: 13.0 kilometers} {difficulty: flat and easy}","{start_location: ussishkin}, {loca_start_num: 45}, to, {end_location: ashkelon}, {loca_end_num: 59}, ,, {route_length: 13.0 kilometers}, {difficulty: flat and easy}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
Training for a marathon from {start_location: kaplan street} {loca_start_num: 4},"Training for a marathon from, {start_location: kaplan street}, {loca_start_num: 4}","O, B-start_location, B-loca_start_num"
"Looking for an after-work route, maybe {route_length: over 20 km} from {start_location: rambam street} {loca_start_num: 83}","Looking for an after-work route, maybe, {route_length: over 20 km}, from, {start_location: rambam street}, {loca_start_num: 83}","O, B-route_length, O, B-start_location, B-loca_start_num"
"{start_location: keren hayesod} {loca_start_num: 89} to {end_location: derech hayam} {loca_end_num: 75}, {route_length: 17.5 kilometers}","{start_location: keren hayesod}, {loca_start_num: 89}, to, {end_location: derech hayam}, {loca_end_num: 75}, ,, {route_length: 17.5 kilometers}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length"
Looking for recommendations for a good morning run - something around {route_length: 19.0 km} and not too difficult for a beginner,"Looking for recommendations for a good morning run - something around, {route_length: 19.0 km}, and not too difficult for a beginner","O, B-route_length, O"
I need a {difficulty: very hard} running route starting from {start_location: accelerator street} {loca_start_num: 73}.,"I need a, {difficulty: very hard}, running route starting from, {start_location: accelerator street}, {loca_start_num: 73}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O"
{difficulty: difficult but rewarding} run ending at {end_location: usishkin},"{difficulty: difficult but rewarding}, run ending at, {end_location: usishkin}","B-difficulty, O, B-end_location"
need a quick {route_length: 18.0 kilometers} run,"need a quick, {route_length: 18.0 kilometers}, run","O, B-route_length, O"
Time to run hit me with a route,Time to run hit me with a route,O
planning my morning exercise need suggestions,planning my morning exercise need suggestions,O
need route for tomorrow's training,need route for tomorrow's training,O
running path recommendation,running path recommendation,O
running path recommendation,running path recommendation,O
Where do people usually run around here?,Where do people usually run around here?,O
xperienced runner want {difficulty: slightly challenging} path {route_length: 800 meters} start {start_location: levinsky street} {loca_start_num: 53} finish {end_location: pesach} {loca_end_num: 60},"xperienced runner want, {difficulty: slightly challenging}, path, {route_length: 800 meters}, start, {start_location: levinsky street}, {loca_start_num: 53}, finish, {end_location: pesach}, {loca_end_num: 60}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
im training for marathon need hard route,im training for marathon need hard route,O
Please generate a route for running.,Please generate a route for running.,O
good running track for photography,good running track for photography,O
Need a short route from {start_location: caesarea} {loca_start_num: 53},"Need a short route from, {start_location: caesarea}, {loca_start_num: 53}","O, B-start_location, B-loca_start_num"
"Building endurance, show me a {difficulty: moderate effort} {route_length: 13.0 km} route starting {start_location: cafe atara} {loca_start_num: 72}","Building endurance, show me a, {difficulty: moderate effort}, {route_length: 13.0 km}, route starting, {start_location: cafe atara}, {loca_start_num: 72}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
"Got time for a quick {route_length: 7.5 kilometers} run, starting at {start_location: hanevi'im street} {loca_start_num: 29}","Got time for a quick, {route_length: 7.5 kilometers}, run, starting at, {start_location: hanevi'im street}, {loca_start_num: 29}","O, B-route_length, O, B-start_location, B-loca_start_num"
{start_location: khan theater} {loca_start_num: 50} to {end_location: narkis} {loca_end_num: 17},"{start_location: khan theater}, {loca_start_num: 50}, to, {end_location: narkis}, {loca_end_num: 17}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
make me {route_length: 3.5 km} path please,"make me, {route_length: 3.5 km}, path please","O, B-route_length, O"
Need to get {route_length: 800 meters} in from {start_location: herzl} {loca_start_num: 95},"Need to get, {route_length: 800 meters}, in from, {start_location: herzl}, {loca_start_num: 95}","O, B-route_length, O, B-start_location, B-loca_start_num"
"Hey, I wanna do a {route_length: 15-20 km} run from {start_location: simchat torah} {loca_start_num: 89}, any good routes?","Hey, I wanna do a, {route_length: 15-20 km}, run from, {start_location: simchat torah}, {loca_start_num: 89}, , any good routes?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"Generate a {difficulty: flat and easy} route for me from {start_location: bar ilan} {loca_start_num: 73} to {end_location: samuel hanavi} {loca_end_num: 40}, covering {route_length: 12.0 km}.","Generate a, {difficulty: flat and easy}, route for me from, {start_location: bar ilan}, {loca_start_num: 73}, to, {end_location: samuel hanavi}, {loca_end_num: 40}, , covering, {route_length: 12.0 km}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
Hook me up with a {difficulty: moderate effort} route from {start_location: firewall} {loca_start_num: 42},"Hook me up with a, {difficulty: moderate effort}, route from, {start_location: firewall}, {loca_start_num: 42}","O, B-difficulty, O, B-start_location, B-loca_start_num"
Looking for a {route_length: 14.0 kilometers} running track that starts at {start_location: ahad ha'am} {loca_start_num: 94} and has some nice city views along the way,"Looking for a, {route_length: 14.0 kilometers}, running track that starts at, {start_location: ahad ha'am}, {loca_start_num: 94}, and has some nice city views along the way","O, B-route_length, O, B-start_location, B-loca_start_num, O"
Hey! I'm training for a marathon and need a {difficulty: very easy} route that's about {route_length: 300 meters},"Hey! I'm training for a marathon and need a, {difficulty: very easy}, route that's about, {route_length: 300 meters}","O, B-difficulty, O, B-route_length"
{route_length: 600 meters} {difficulty: moderate effort} track needed,"{route_length: 600 meters}, {difficulty: moderate effort}, track needed","B-route_length, B-difficulty, O"
Show me the local running spots,Show me the local running spots,O
need simple {difficulty: somewhat tough} route {route_length: 3.0 km} from {start_location: acre} {loca_start_num: 36} to {end_location: arlosoroff street} {loca_end_num: 72},"need simple, {difficulty: somewhat tough}, route, {route_length: 3.0 km}, from, {start_location: acre}, {loca_start_num: 36}, to, {end_location: arlosoroff street}, {loca_end_num: 72}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Quick lunch run route near {start_location: dvir} {loca_start_num: 45}?,"Quick lunch run route near, {start_location: dvir}, {loca_start_num: 45}, ?","O, B-start_location, B-loca_start_num, O"
{route_length: 19.5 km} track with good scenery,"{route_length: 19.5 km}, track with good scenery","B-route_length, O"
planning my morning exercise need suggestions,planning my morning exercise need suggestions,O
where do locals usually run?,where do locals usually run?,O
{difficulty: somewhat tough} path from {start_location: ha-nevi'im street},"{difficulty: somewhat tough}, path from, {start_location: ha-nevi'im street}","B-difficulty, O, B-start_location"
advanced athlete want {difficulty: intense} route {route_length: 15.0 km} from {start_location: yigael yadin} {loca_start_num: 5} to {end_location: yigal allon} {loca_end_num: 7},"advanced athlete want, {difficulty: intense}, route, {route_length: 15.0 km}, from, {start_location: yigael yadin}, {loca_start_num: 5}, to, {end_location: yigal allon}, {loca_end_num: 7}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
planning my evening jog need suggestions,planning my evening jog need suggestions,O
"{start_location: from where i am} {loca_start_num: 62} to {end_location: ein avdat street} {loca_end_num: 56}, not too difficult","{start_location: from where i am}, {loca_start_num: 62}, to, {end_location: ein avdat street}, {loca_end_num: 56}, , not too difficult","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
Looking for a scenic route that's approximately {route_length: 7.5 km} and {difficulty: medium} - my mom is visiting and wants to go for a walk,"Looking for a scenic route that's approximately, {route_length: 7.5 km}, and, {difficulty: medium}, - my mom is visiting and wants to go for a walk","O, B-route_length, O, B-difficulty, O"
